Country,Indicator,Source,Unit,Currency,Frequency,Country Code,Time,Amount
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-10-01,-11776.48
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-11-01,-10531.01
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2024-12-01,-3094.14
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2025-01-01,-5428.13
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2025-02-01,-258.67
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2025-03-01,8411.47
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2025-04-01,5393.49
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2025-05-01,-658.99
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2025-06-01,-374.05
Ghana,Budget Deficit/Surplus,Bank of Ghana,Million,GHS,Monthly,GHA,2025-07-01,7006.84
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1960-01-01,1.5
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1961-01-01,2.3
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1962-01-01,-0.9
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1963-01-01,1.2
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1964-01-01,0.3
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1965-01-01,-2.6
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1966-01-01,-4.7
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1967-01-01,-6.4
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1968-01-01,2.2
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1969-01-01,-8.3
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1970-01-01,-13.4
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1971-01-01,-20.4
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1972-01-01,-6.3
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1973-01-01,-6.6
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1974-01-01,-1.1
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1975-01-01,-18.2
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1976-01-01,-41.1
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1977-01-01,20.2
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1978-01-01,-148.7
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1979-01-01,-202
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1980-01-01,-272
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1981-01-01,-260
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1982-01-01,-331.1
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1983-01-01,-262
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1984-01-01,-29
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1985-01-01,90
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1986-01-01,-95.5
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1987-01-01,-257
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1988-01-01,-447.1
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1989-01-01,-517.9
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1990-01-01,-352.2
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1991-01-01,-384.3
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1992-01-01,-344.8
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1993-01-01,-350.9
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1994-01-01,-289.4
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1995-01-01,-184.3
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1996-01-01,-112.6
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1997-01-01,-122.4
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1998-01-01,-118.3
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,1999-01-01,-185.1
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2000-01-01,-89.6
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2001-01-01,69.7
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2002-01-01,-122.1
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2003-01-01,-209.8
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2004-01-01,-150.9
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2005-01-01,-147.7
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2006-01-01,-126.5
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2007-01-01,-78.2
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2008-01-01,-41.1
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2009-01-01,98.2
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2010-01-01,-216.1
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2011-01-01,-485.5
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2012-01-01,-432.5
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2013-01-01,-346.1
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2014-01-01,-376.3
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2015-01-01,-553.2
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2016-01-01,-838.5
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2017-01-01,-998.4
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2018-01-01,-944.3
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2019-01-01,-785.4
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2020-01-01,-1965.8
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2021-01-01,-1961.9
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2022-01-01,-2981.8
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2023-01-01,-2508.1
Ivory Coast,Budget Deficit/Surplus,Central Bank of West African States,Billion,XOF,Yearly,CIV,2024-01-01,-2120.6
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2010-01-01,-607540.41
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2011-01-01,-816986.7
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2012-01-01,-949230
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2013-01-01,-1153490.2
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2014-01-01,-835644
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2015-01-01,-1557800
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2016-01-01,-2140043.35
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2017-01-01,-5101243.34
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2018-01-01,-3584739
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2019-01-01,-4915356
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2020-01-01,-6171796
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2021-01-01,-6910166
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2022-01-01,-9330372
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Yearly,NGA,2023-01-01,-13501819
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-01-01,25009.2
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-02-01,-61485.7
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-03-01,-70920
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-04-01,87412.2
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-05-01,69415.3
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-06-01,-154316.7
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-07-01,-96541.1
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-08-01,45538.6
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-09-01,201678
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-10-01,-384737.3
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-11-01,-216928.9
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2010-12-01,-51664.01
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-01-01,-57621.3
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-02-01,-60801.5
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-03-01,-89359
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-04-01,-50768.4
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-05-01,-239470.8
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-06-01,-52805.4
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-07-01,307833.4
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-08-01,-297356.4
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-09-01,-171607.7
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-10-01,295923.7
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-11-01,-267067.6
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2011-12-01,-133885.7
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-01-01,106913
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-02-01,-137436
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-03-01,-56022
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-04-01,-71683
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-05-01,-93138.3
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-06-01,-29888.7
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-07-01,-189952
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-08-01,-94198
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-09-01,-176509
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-10-01,-134218
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-11-01,-22205
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2012-12-01,-50893
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-01-01,147158
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-02-01,-317091
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-03-01,61043
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-04-01,-183218
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-05-01,-72842
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-06-01,-48441
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-07-01,-25793.7
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-08-01,17188
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-09-01,-109939
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-10-01,-197849
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-11-01,-83168
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2013-12-01,-340537.5
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-01-01,-101543
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-02-01,-29604
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-03-01,-71555
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-04-01,-68107
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-05-01,-24599
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-06-01,47746
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-07-01,-135523
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-08-01,-151491
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-09-01,23235
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-10-01,-78340
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-11-01,-90538
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2014-12-01,-155325
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-01-01,-107769
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-02-01,13489
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-03-01,-96237
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-04-01,-41094
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-05-01,-391352
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-06-01,-53502
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-07-01,-15900
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-08-01,-148142
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-09-01,18533
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-10-01,35253
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-11-01,-185918
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2015-12-01,-585161
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-01-01,89609
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-02-01,-400385
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-03-01,-203966
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-04-01,-363302
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-05-01,-173041
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-06-01,-174993
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-07-01,-161729
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-08-01,-65336.84
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-09-01,-124183.81
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-10-01,-127214.11
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-11-01,-86336.11
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2016-12-01,-349165.49
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-01-01,234069
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-02-01,-938533.05
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-03-01,-961630.69
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-04-01,-266860.55
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-05-01,-193372.28
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-06-01,-342277
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-07-01,-386069
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-08-01,-383930
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-09-01,-261914
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-10-01,-316689.75
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-11-01,-488349.03
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2017-12-01,-795687
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2018-01-01,-422270
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2018-02-01,-351272
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2018-03-01,-555794
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2018-04-01,-245943
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2018-05-01,-151250
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2018-06-01,-133530
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2018-07-01,-209969
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2018-08-01,-233230
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2018-09-01,-450307
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2018-10-01,-314591
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2018-11-01,-332897
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2018-12-01,-183686
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2019-01-01,-491770
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2019-02-01,-752023
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2019-03-01,-105524
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2019-04-01,-690536
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2019-05-01,-242734
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2019-06-01,-484373
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2019-07-01,-112378
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2019-08-01,-341896
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2019-09-01,-451721
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2019-10-01,-323838
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2019-11-01,-276550
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2019-12-01,-642013
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2020-01-01,-495106
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2020-02-01,-482036
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2020-03-01,-444023
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2020-04-01,-528919
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2020-05-01,-323401
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2020-06-01,-432471
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2020-07-01,-598896
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2020-08-01,-545537
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2020-09-01,-565529
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2020-10-01,-716271
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2020-11-01,-439965
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2020-12-01,-599642
Nigeria,Budget Deficit/Surplus,Central Bank of Nigeria,Million,NGN,Monthly,NGA,2021-01-01,-541980
